File created on 07/10/2010 at 16:53:22

[header]
satellites
time
latitude
longitude
height
YAW__
YAW_

[channel units]



[comments]
Log Rate (Hz) : 1
Software Version : 1.9.8 (Build 004)
Created from KML File
Track Offset (metres):0.00;0.00

[column names]
sats time lat long height YAW__ YAW_ 
[data]
020 000000.00 +03025.74174 -00358.57626 +00503.09 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74126 -00358.57518 +00503.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74084 -00358.57416 +00503.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74036 -00358.57308 +00503.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73994 -00358.57206 +00503.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73946 -00358.57098 +00503.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73898 -00358.56990 +00503.11 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73856 -00358.56888 +00503.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73808 -00358.56780 +00503.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73766 -00358.56672 +00503.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73718 -00358.56564 +00503.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73670 -00358.56462 +00503.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73622 -00358.56354 +00503.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73580 -00358.56246 +00503.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73532 -00358.56138 +00503.04 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73484 -00358.56030 +00503.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73442 -00358.55922 +00503.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73394 -00358.55814 +00503.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73346 -00358.55706 +00503.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73298 -00358.55598 +00502.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73256 -00358.55490 +00502.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73208 -00358.55376 +00502.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73160 -00358.55268 +00502.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73112 -00358.55160 +00502.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73064 -00358.55052 +00502.87 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73022 -00358.54944 +00502.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72968 -00358.54830 +00502.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72920 -00358.54722 +00502.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72872 -00358.54614 +00502.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72824 -00358.54500 +00502.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72776 -00358.54392 +00502.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72728 -00358.54278 +00502.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72680 -00358.54170 +00502.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72632 -00358.54062 +00502.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72584 -00358.53948 +00502.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72536 -00358.53840 +00502.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72488 -00358.53726 +00502.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72440 -00358.53618 +00502.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72392 -00358.53504 +00502.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72344 -00358.53390 +00502.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72296 -00358.53282 +00502.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72248 -00358.53168 +00502.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72200 -00358.53060 +00502.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72146 -00358.52946 +00502.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72098 -00358.52832 +00501.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72050 -00358.52724 +00501.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72002 -00358.52610 +00501.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71954 -00358.52496 +00501.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71906 -00358.52388 +00501.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71858 -00358.52274 +00501.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71804 -00358.52160 +00501.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71756 -00358.52052 +00501.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71708 -00358.51938 +00501.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71660 -00358.51824 +00501.61 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71606 -00358.51716 +00501.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71558 -00358.51602 +00501.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71510 -00358.51488 +00501.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71456 -00358.51374 +00501.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71408 -00358.51260 +00501.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71360 -00358.51146 +00501.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71312 -00358.51038 +00501.22 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71264 -00358.50924 +00501.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71210 -00358.50810 +00501.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71162 -00358.50696 +00501.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71114 -00358.50582 +00501.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71060 -00358.50468 +00500.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.71012 -00358.50354 +00500.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70964 -00358.50240 +00500.87 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70910 -00358.50126 +00500.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70862 -00358.50012 +00500.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70814 -00358.49898 +00500.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70760 -00358.49784 +00500.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70712 -00358.49676 +00500.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70664 -00358.49562 +00500.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70610 -00358.49448 +00500.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70562 -00358.49334 +00500.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70514 -00358.49220 +00500.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70466 -00358.49106 +00500.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70412 -00358.48992 +00500.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70364 -00358.48878 +00500.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70316 -00358.48764 +00500.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70262 -00358.48650 +00500.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70214 -00358.48536 +00500.04 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70166 -00358.48422 +00499.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70112 -00358.48308 +00499.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70064 -00358.48194 +00499.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.70016 -00358.48074 +00499.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69962 -00358.47960 +00499.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69914 -00358.47852 +00499.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69866 -00358.47732 +00499.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69818 -00358.47618 +00499.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69764 -00358.47504 +00499.45 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69716 -00358.47390 +00499.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69668 -00358.47276 +00499.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69620 -00358.47162 +00499.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69572 -00358.47054 +00499.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69518 -00358.46940 +00499.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69470 -00358.46826 +00499.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69422 -00358.46712 +00498.94 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69374 -00358.46598 +00498.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69326 -00358.46484 +00498.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69278 -00358.46376 +00498.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69224 -00358.46262 +00498.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69176 -00358.46154 +00498.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69128 -00358.46040 +00498.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69080 -00358.45932 +00498.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69032 -00358.45818 +00498.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68984 -00358.45710 +00498.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68936 -00358.45596 +00498.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68888 -00358.45488 +00498.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68840 -00358.45380 +00497.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68792 -00358.45266 +00497.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68744 -00358.45158 +00497.87 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68696 -00358.45050 +00497.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68648 -00358.44942 +00497.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68600 -00358.44828 +00497.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68552 -00358.44720 +00497.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68504 -00358.44612 +00497.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68456 -00358.44504 +00497.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68414 -00358.44396 +00497.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68366 -00358.44288 +00497.22 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68318 -00358.44180 +00497.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68270 -00358.44072 +00497.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68222 -00358.43970 +00496.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68180 -00358.43862 +00496.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68132 -00358.43754 +00496.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68090 -00358.43652 +00496.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68042 -00358.43544 +00496.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67994 -00358.43442 +00496.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67946 -00358.43334 +00496.45 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67904 -00358.43232 +00496.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67856 -00358.43130 +00496.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67808 -00358.43022 +00496.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67766 -00358.42920 +00496.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67718 -00358.42818 +00495.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67670 -00358.42716 +00495.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67628 -00358.42614 +00495.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67586 -00358.42512 +00495.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67538 -00358.42410 +00495.61 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67496 -00358.42308 +00495.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67448 -00358.42206 +00495.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67406 -00358.42104 +00495.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67358 -00358.42002 +00495.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67316 -00358.41900 +00495.11 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67268 -00358.41798 +00495.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67226 -00358.41702 +00494.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67184 -00358.41600 +00494.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67136 -00358.41498 +00494.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67094 -00358.41402 +00494.61 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67046 -00358.41300 +00494.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67004 -00358.41204 +00494.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66962 -00358.41102 +00494.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66920 -00358.41006 +00494.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66872 -00358.40904 +00494.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66830 -00358.40808 +00494.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66788 -00358.40712 +00493.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66746 -00358.40610 +00493.87 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66698 -00358.40514 +00493.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66656 -00358.40418 +00493.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66614 -00358.40322 +00493.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66572 -00358.40226 +00493.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66524 -00358.40130 +00493.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66488 -00358.40034 +00493.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66446 -00358.39938 +00493.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66404 -00358.39836 +00493.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66362 -00358.39740 +00493.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66326 -00358.39644 +00492.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66290 -00358.39542 +00492.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66254 -00358.39440 +00492.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66218 -00358.39338 +00492.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66188 -00358.39236 +00492.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66158 -00358.39134 +00492.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66128 -00358.39026 +00492.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66098 -00358.38924 +00492.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66074 -00358.38816 +00492.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66050 -00358.38714 +00492.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66032 -00358.38606 +00492.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66008 -00358.38498 +00492.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65990 -00358.38390 +00491.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65978 -00358.38282 +00491.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65966 -00358.38174 +00491.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65948 -00358.38066 +00491.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65942 -00358.37958 +00491.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65930 -00358.37844 +00491.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65924 -00358.37736 +00491.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65918 -00358.37628 +00491.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65918 -00358.37520 +00491.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65918 -00358.37412 +00491.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65918 -00358.37304 +00491.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65924 -00358.37196 +00491.09 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65924 -00358.37088 +00491.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65930 -00358.36986 +00490.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65936 -00358.36878 +00490.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65948 -00358.36776 +00490.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65954 -00358.36668 +00490.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65966 -00358.36566 +00490.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65978 -00358.36458 +00490.60 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.65990 -00358.36356 +00490.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66008 -00358.36254 +00490.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66026 -00358.36152 +00490.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66044 -00358.36050 +00490.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66068 -00358.35948 +00490.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66086 -00358.35852 +00490.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66110 -00358.35756 +00490.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66134 -00358.35654 +00490.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66164 -00358.35558 +00489.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66188 -00358.35462 +00489.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66218 -00358.35372 +00489.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66254 -00358.35276 +00489.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66278 -00358.35186 +00489.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66314 -00358.35096 +00489.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66344 -00358.35006 +00489.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66380 -00358.34916 +00489.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66410 -00358.34832 +00489.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66446 -00358.34742 +00489.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66482 -00358.34658 +00489.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66518 -00358.34580 +00488.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66560 -00358.34496 +00488.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66596 -00358.34418 +00488.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66638 -00358.34340 +00488.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66686 -00358.34262 +00488.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66728 -00358.34190 +00488.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66770 -00358.34118 +00488.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66818 -00358.34052 +00488.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66866 -00358.33980 +00488.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66914 -00358.33914 +00488.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.66962 -00358.33848 +00488.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67016 -00358.33788 +00488.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67064 -00358.33728 +00488.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67118 -00358.33668 +00488.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67172 -00358.33608 +00488.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67226 -00358.33554 +00487.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67280 -00358.33500 +00487.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67334 -00358.33446 +00487.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67394 -00358.33392 +00487.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67448 -00358.33344 +00487.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67508 -00358.33296 +00487.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67568 -00358.33254 +00487.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67622 -00358.33206 +00487.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67682 -00358.33170 +00487.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67742 -00358.33128 +00487.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67796 -00358.33092 +00487.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67856 -00358.33062 +00486.94 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67916 -00358.33026 +00486.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.67976 -00358.32996 +00486.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68042 -00358.32972 +00486.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68102 -00358.32942 +00486.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68168 -00358.32918 +00486.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68228 -00358.32894 +00486.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68294 -00358.32876 +00486.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68354 -00358.32858 +00486.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68420 -00358.32846 +00486.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68486 -00358.32828 +00486.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68546 -00358.32822 +00485.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68612 -00358.32810 +00485.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68672 -00358.32804 +00485.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68738 -00358.32804 +00485.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68804 -00358.32804 +00485.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68870 -00358.32804 +00485.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68936 -00358.32810 +00485.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.68996 -00358.32816 +00485.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69062 -00358.32822 +00485.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69128 -00358.32834 +00485.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69194 -00358.32846 +00484.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69260 -00358.32864 +00484.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69326 -00358.32876 +00484.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69392 -00358.32900 +00484.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69458 -00358.32918 +00484.60 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69518 -00358.32942 +00484.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69584 -00358.32966 +00484.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69650 -00358.32996 +00484.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69710 -00358.33026 +00484.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69770 -00358.33056 +00484.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69836 -00358.33092 +00484.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69896 -00358.33128 +00483.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.69956 -00358.33170 +00483.88 +0.00000E+00 +0.00000E+00 
